trail_id,gpx_id,current_poi_id,next_poi_id,section_id,spend_time,avg_temp,avg_RH,max_precip,distance,elevation_range,elevation_change,elevation_gain,elevation_loss,high_elevation,max_slope_percent,max_slope_degrees,max_slope_point,slope_std_dev,slope_variance,slope_freq_dist,accumulated_time,accumulated_distance
17,17-0205,133,134,17-002,0 days 00:36:47,3,8,0,696.95,47.1,-58.51,42.9,83.7,TRUE,-53.44,-28.12,"(23.471177, 120.915265)",11.76,138.23,"{'<-15°': 17.86, '-15°~-10°': 7.14, '-10°~-5°': 23.21, '-5°~-1°': 10.71, '-1°~1°': 8.93, '1°~5°': 7.14, '5°~10°': 5.36, '10°~15°': 12.5, '>15°': 7.14}",0 days 01:56:21,1476.88
17,17-0205,134,148,17-003,0 days 01:58:30,4,10.8,0,1865.18,218.3,-117.06,51.9,270.3,TRUE,-88.67,-41.56,"(23.473237, 120.907412)",11.18,125.03,"{'<-15°': 19.58, '-15°~-10°': 13.29, '-10°~-5°': 18.18, '-5°~-1°': 19.58, '-1°~1°': 8.39, '1°~5°': 9.09, '5°~10°': 6.99, '10°~15°': 2.8, '>15°': 2.1}",0 days 02:33:08,2173.83
17,17-0205,148,134,17-004,0 days 01:37:34,6,19.2,0,1865.18,218.3,117.06,270.3,51.9,TRUE,88.67,41.56,"(23.473309, 120.907445)",11.18,125.03,"{'<-15°': 2.1, '-15°~-10°': 2.8, '-10°~-5°': 6.99, '-5°~-1°': 9.09, '-1°~1°': 8.39, '1°~5°': 19.58, '5°~10°': 18.18, '10°~15°': 13.29, '>15°': 19.58}",0 days 04:31:38,4039.01
17,17-0205,134,133,17-005,0 days 00:24:56,7,25,0,696.95,47.1,58.51,83.7,42.9,TRUE,53.44,28.12,"(23.471251, 120.915371)",11.76,138.23,"{'<-15°': 7.14, '-15°~-10°': 12.5, '-10°~-5°': 5.36, '-5°~-1°': 7.14, '-1°~1°': 8.93, '1°~5°': 10.71, '5°~10°': 23.21, '10°~15°': 7.14, '>15°': 17.86}",0 days 06:09:12,5904.19
17,17-0205,133,131,17-006,0 days 00:48:26,6.6,27.5,0,738.44,355.4,481.22,391.8,36.4,TRUE,307.96,72.01,"(23.474035, 120.917642)",19.47,379.17,"{'<-15°': 3.57, '-15°~-10°': 1.79, '-10°~-5°': 1.79, '-5°~-1°': 5.36, '-1°~1°': 0.0, '1°~5°': 3.57, '5°~10°': 3.57, '10°~15°': 8.93, '>15°': 71.43}",0 days 06:34:08,6601.14
17,17-0206,131,133,17-001,0 days 01:28:10,3.2,70,0,738.44,355.4,-481.22,36.4,391.8,TRUE,-307.96,-72.01,"(23.474125, 120.917729)",19.47,379.17,"{'<-15°': 71.43, '-15°~-10°': 8.93, '-10°~-5°': 3.57, '-5°~-1°': 3.57, '-1°~1°': 0.0, '1°~5°': 5.36, '5°~10°': 1.79, '10°~15°': 1.79, '>15°': 3.57}",0 days 01:28:10,738.44
17,17-0206,133,134,17-002,0 days 01:04:56.958285,5,57.5,0,696.95,47.1,-58.51,42.9,83.7,TRUE,-53.44,-28.12,"(23.471177, 120.915265)",11.76,138.23,"{'<-15°': 17.86, '-15°~-10°': 7.14, '-10°~-5°': 23.21, '-5°~-1°': 10.71, '-1°~1°': 8.93, '1°~5°': 7.14, '5°~10°': 5.36, '10°~15°': 12.5, '>15°': 7.14}",0 days 02:33:06.958285,1435.39
17,17-0206,134,148,17-003,0 days 01:25:30.041715,6,56.5,0,1865.18,218.3,-117.06,51.9,270.3,TRUE,-88.67,-41.56,"(23.473237, 120.907412)",11.18,125.03,"{'<-15°': 19.58, '-15°~-10°': 13.29, '-10°~-5°': 18.18, '-5°~-1°': 19.58, '-1°~1°': 8.39, '1°~5°': 9.09, '5°~10°': 6.99, '10°~15°': 2.8, '>15°': 2.1}",0 days 03:58:37,3300.57
17,17-0206,148,134,17-004,0 days 02:06:59,6.7,60,0,1865.18,218.3,117.06,270.3,51.9,TRUE,88.67,41.56,"(23.473309, 120.907445)",11.18,125.03,"{'<-15°': 2.1, '-15°~-10°': 2.8, '-10°~-5°': 6.99, '-5°~-1°': 9.09, '-1°~1°': 8.39, '1°~5°': 19.58, '5°~10°': 18.18, '10°~15°': 13.29, '>15°': 19.58}",0 days 06:05:36,5165.75
17,17-0206,134,133,17-005,0 days 00:35:44,6.4,66,0,696.95,47.1,58.51,83.7,42.9,TRUE,53.44,28.12,"(23.471251, 120.915371)",11.76,138.23,"{'<-15°': 7.14, '-15°~-10°': 12.5, '-10°~-5°': 5.36, '-5°~-1°': 7.14, '-1°~1°': 8.93, '1°~5°': 10.71, '5°~10°': 23.21, '10°~15°': 7.14, '>15°': 17.86}",0 days 06:41:20,5862.7
17,17-0206,133,131,17-006,0 days 01:03:59,5.6,62,0,738.44,355.4,481.22,391.8,36.4,TRUE,307.96,72.01,"(23.474035, 120.917642)",19.47,379.17,"{'<-15°': 3.57, '-15°~-10°': 1.79, '-10°~-5°': 1.79, '-5°~-1°': 5.36, '-1°~1°': 0.0, '1°~5°': 3.57, '5°~10°': 3.57, '10°~15°': 8.93, '>15°': 71.43}",0 days 07:45:19,6601.14
17,17-0207,131,133,17-001,0 days 01:04:55,7.5,85.4,0,738.44,355.4,-481.22,36.4,391.8,TRUE,-307.96,-72.01,"(23.474125, 120.917729)",19.47,379.17,"{'<-15°': 71.43, '-15°~-10°': 8.93, '-10°~-5°': 3.57, '-5°~-1°': 3.57, '-1°~1°': 0.0, '1°~5°': 5.36, '5°~10°': 1.79, '10°~15°': 1.79, '>15°': 3.57}",0 days 00:46:53,738.44
17,17-0207,133,134,17-002,0 days 00:43:12,7.5,85.4,0,696.95,47.1,-58.51,42.9,83.7,TRUE,-53.44,-28.12,"(23.471177, 120.915265)",11.76,138.23,"{'<-15°': 17.86, '-15°~-10°': 7.14, '-10°~-5°': 23.21, '-5°~-1°': 10.71, '-1°~1°': 8.93, '1°~5°': 7.14, '5°~10°': 5.36, '10°~15°': 12.5, '>15°': 7.14}",0 days 02:59:23,2603.62
17,17-0207,134,148,17-003,0 days 01:19:48,7.5,85.4,0,1865.18,218.3,-117.06,51.9,270.3,TRUE,-88.67,-41.56,"(23.473237, 120.907412)",11.18,125.03,"{'<-15°': 19.58, '-15°~-10°': 13.29, '-10°~-5°': 18.18, '-5°~-1°': 19.58, '-1°~1°': 8.39, '1°~5°': 9.09, '5°~10°': 6.99, '10°~15°': 2.8, '>15°': 2.1}",0 days 03:27:14,3300.57
17,17-0207,148,134,17-004,0 days 02:12:30,7.5,85.4,0,1865.18,218.3,117.06,270.3,51.9,TRUE,88.67,41.56,"(23.473309, 120.907445)",11.18,125.03,"{'<-15°': 2.1, '-15°~-10°': 2.8, '-10°~-5°': 6.99, '-5°~-1°': 9.09, '-1°~1°': 8.39, '1°~5°': 19.58, '5°~10°': 18.18, '10°~15°': 13.29, '>15°': 19.58}",0 days 04:10:26,3997.52
17,17-0207,134,133,17-005,0 days 00:27:51,7.5,85.4,0,696.95,47.1,58.51,83.7,42.9,TRUE,53.44,28.12,"(23.471251, 120.915371)",11.76,138.23,"{'<-15°': 7.14, '-15°~-10°': 12.5, '-10°~-5°': 5.36, '-5°~-1°': 7.14, '-1°~1°': 8.93, '1°~5°': 10.71, '5°~10°': 23.21, '10°~15°': 7.14, '>15°': 17.86}",0 days 05:15:21,4735.96
17,17-0207,133,131,17-006,0 days 00:46:53,7.5,85.4,0,738.44,355.4,481.22,391.8,36.4,TRUE,307.96,72.01,"(23.474035, 120.917642)",19.47,379.17,"{'<-15°': 3.57, '-15°~-10°': 1.79, '-10°~-5°': 1.79, '-5°~-1°': 5.36, '-1°~1°': 0.0, '1°~5°': 3.57, '5°~10°': 3.57, '10°~15°': 8.93, '>15°': 71.43}",0 days 06:35:09,6601.14
17,17-0208,131,133,17-001,0 days 01:11:29,-2.8,87.2,0,738.44,355.4,-481.22,36.4,391.8,TRUE,-307.96,-72.01,"(23.474125, 120.917729)",19.47,379.17,"{'<-15°': 71.43, '-15°~-10°': 8.93, '-10°~-5°': 3.57, '-5°~-1°': 3.57, '-1°~1°': 0.0, '1°~5°': 5.36, '5°~10°': 1.79, '10°~15°': 1.79, '>15°': 3.57}",0 days 01:11:29,738.44
17,17-0208,133,134,17-002,0 days 00:46:19,-2.7,85.5,0,696.95,47.1,-58.51,42.9,83.7,TRUE,-53.44,-28.12,"(23.471177, 120.915265)",11.76,138.23,"{'<-15°': 17.86, '-15°~-10°': 7.14, '-10°~-5°': 23.21, '-5°~-1°': 10.71, '-1°~1°': 8.93, '1°~5°': 7.14, '5°~10°': 5.36, '10°~15°': 12.5, '>15°': 7.14}",0 days 01:57:48,1435.39
17,17-0208,134,148,17-003,0 days 01:19:33,-2.6,83.9,0,1865.18,218.3,-117.06,51.9,270.3,TRUE,-88.67,-41.56,"(23.473237, 120.907412)",11.18,125.03,"{'<-15°': 19.58, '-15°~-10°': 13.29, '-10°~-5°': 18.18, '-5°~-1°': 19.58, '-1°~1°': 8.39, '1°~5°': 9.09, '5°~10°': 6.99, '10°~15°': 2.8, '>15°': 2.1}",0 days 03:17:21,3300.57
17,17-0208,148,134,17-004,0 days 01:48:02,-2.4,81.4,0,1865.18,218.3,117.06,270.3,51.9,TRUE,88.67,41.56,"(23.473309, 120.907445)",11.18,125.03,"{'<-15°': 2.1, '-15°~-10°': 2.8, '-10°~-5°': 6.99, '-5°~-1°': 9.09, '-1°~1°': 8.39, '1°~5°': 19.58, '5°~10°': 18.18, '10°~15°': 13.29, '>15°': 19.58}",0 days 05:05:23,5165.75
17,17-0208,134,133,17-005,0 days 00:31:28,-2.2,78.9,0,696.95,47.1,58.51,83.7,42.9,TRUE,53.44,28.12,"(23.471251, 120.915371)",11.76,138.23,"{'<-15°': 7.14, '-15°~-10°': 12.5, '-10°~-5°': 5.36, '-5°~-1°': 7.14, '-1°~1°': 8.93, '1°~5°': 10.71, '5°~10°': 23.21, '10°~15°': 7.14, '>15°': 17.86}",0 days 05:36:51,5862.7
17,17-0208,133,131,17-006,0 days 00:42:55,-2.2,78,0,738.44,355.4,481.22,391.8,36.4,TRUE,307.96,72.01,"(23.474035, 120.917642)",19.47,379.17,"{'<-15°': 3.57, '-15°~-10°': 1.79, '-10°~-5°': 1.79, '-5°~-1°': 5.36, '-1°~1°': 0.0, '1°~5°': 3.57, '5°~10°': 3.57, '10°~15°': 8.93, '>15°': 71.43}",0 days 06:19:46,6601.14
17,17-0209,131,133,17-001,0 days 00:50:59,7.5,27,0,738.44,355.4,-481.22,36.4,391.8,TRUE,-307.96,-72.01,"(23.474125, 120.917729)",19.47,379.17,"{'<-15°': 71.43, '-15°~-10°': 8.93, '-10°~-5°': 3.57, '-5°~-1°': 3.57, '-1°~1°': 0.0, '1°~5°': 5.36, '5°~10°': 1.79, '10°~15°': 1.79, '>15°': 3.57}",0 days 00:38:50,738.44
17,17-0209,133,134,17-002,0 days 00:36:49,8.2,33,0,696.95,47.1,-58.51,42.9,83.7,TRUE,-53.44,-28.12,"(23.471177, 120.915265)",11.76,138.23,"{'<-15°': 17.86, '-15°~-10°': 7.14, '-10°~-5°': 23.21, '-5°~-1°': 10.71, '-1°~1°': 8.93, '1°~5°': 7.14, '5°~10°': 5.36, '10°~15°': 12.5, '>15°': 7.14}",0 days 01:09:49,1435.39
17,17-0209,134,148,17-003,0 days 01:10:33,8.8,39,0,1865.18,218.3,-117.06,51.9,270.3,TRUE,-88.67,-41.56,"(23.473237, 120.907412)",11.18,125.03,"{'<-15°': 19.58, '-15°~-10°': 13.29, '-10°~-5°': 18.18, '-5°~-1°': 19.58, '-1°~1°': 8.39, '1°~5°': 9.09, '5°~10°': 6.99, '10°~15°': 2.8, '>15°': 2.1}",0 days 02:38:16,3300.57
17,17-0209,148,134,17-004,0 days 01:28:27,10.2,43.5,0,1865.18,218.3,117.06,270.3,51.9,TRUE,88.67,41.56,"(23.473309, 120.907445)",11.18,125.03,"{'<-15°': 2.1, '-15°~-10°': 2.8, '-10°~-5°': 6.99, '-5°~-1°': 9.09, '-1°~1°': 8.39, '1°~5°': 19.58, '5°~10°': 18.18, '10°~15°': 13.29, '>15°': 19.58}",0 days 03:15:05,3997.52
17,17-0209,134,133,17-005,0 days 00:30:59,11.8,41.5,0,696.95,47.1,58.51,83.7,42.9,TRUE,53.44,28.12,"(23.471251, 120.915371)",11.76,138.23,"{'<-15°': 7.14, '-15°~-10°': 12.5, '-10°~-5°': 5.36, '-5°~-1°': 7.14, '-1°~1°': 8.93, '1°~5°': 10.71, '5°~10°': 23.21, '10°~15°': 7.14, '>15°': 17.86}",0 days 04:06:04,4735.96
17,17-0209,133,131,17-006,0 days 00:38:50,12.7,41,0,738.44,355.4,481.22,391.8,36.4,TRUE,307.96,72.01,"(23.474035, 120.917642)",19.47,379.17,"{'<-15°': 3.57, '-15°~-10°': 1.79, '-10°~-5°': 1.79, '-5°~-1°': 5.36, '-1°~1°': 0.0, '1°~5°': 3.57, '5°~10°': 3.57, '10°~15°': 8.93, '>15°': 71.43}",0 days 05:16:37,6601.14
17,17-0210,131,133,17-001,0 days 01:14:32,25.2,59.5,0,738.44,355.4,-481.22,36.4,391.8,TRUE,-307.96,-72.01,"(23.474125, 120.917729)",19.47,379.17,"{'<-15°': 71.43, '-15°~-10°': 8.93, '-10°~-5°': 3.57, '-5°~-1°': 3.57, '-1°~1°': 0.0, '1°~5°': 5.36, '5°~10°': 1.79, '10°~15°': 1.79, '>15°': 3.57}",0 days 00:38:06.542625,696.95
17,17-0210,133,134,17-002,0 days 00:55:49,25.5,58.5,0,696.95,47.1,-58.51,42.9,83.7,TRUE,-53.44,-28.12,"(23.471177, 120.915265)",11.76,138.23,"{'<-15°': 17.86, '-15°~-10°': 7.14, '-10°~-5°': 23.21, '-5°~-1°': 10.71, '-1°~1°': 8.93, '1°~5°': 7.14, '5°~10°': 5.36, '10°~15°': 12.5, '>15°': 7.14}",0 days 01:52:38.542625,1435.39
17,17-0210,134,148,17-003,0 days 01:56:51,25.8,59.5,0,1865.18,218.3,-117.06,51.9,270.3,TRUE,-88.67,-41.56,"(23.473237, 120.907412)",11.18,125.03,"{'<-15°': 19.58, '-15°~-10°': 13.29, '-10°~-5°': 18.18, '-5°~-1°': 19.58, '-1°~1°': 8.39, '1°~5°': 9.09, '5°~10°': 6.99, '10°~15°': 2.8, '>15°': 2.1}",0 days 02:48:27.542625,2132.34
17,17-0210,148,134,17-004,0 days 01:31:20.470937,24,72.5,0,1865.18,218.3,117.06,270.3,51.9,TRUE,88.67,41.56,"(23.473309, 120.907445)",11.18,125.03,"{'<-15°': 2.1, '-15°~-10°': 2.8, '-10°~-5°': 6.99, '-5°~-1°': 9.09, '-1°~1°': 8.39, '1°~5°': 19.58, '5°~10°': 18.18, '10°~15°': 13.29, '>15°': 19.58}",0 days 04:45:18.542625,3997.52
17,17-0210,134,133,17-005,0 days 00:38:06.542625,22,83,0,696.95,47.1,58.51,83.7,42.9,TRUE,53.44,28.12,"(23.471251, 120.915371)",11.76,138.23,"{'<-15°': 7.14, '-15°~-10°': 12.5, '-10°~-5°': 5.36, '-5°~-1°': 7.14, '-1°~1°': 8.93, '1°~5°': 10.71, '5°~10°': 23.21, '10°~15°': 7.14, '>15°': 17.86}",0 days 06:16:39.013562,5862.7
17,17-0210,133,131,17-006,0 days 01:00:42.986438,21.5,85.5,0,738.44,355.4,481.22,391.8,36.4,TRUE,307.96,72.01,"(23.474035, 120.917642)",19.47,379.17,"{'<-15°': 3.57, '-15°~-10°': 1.79, '-10°~-5°': 1.79, '-5°~-1°': 5.36, '-1°~1°': 0.0, '1°~5°': 3.57, '5°~10°': 3.57, '10°~15°': 8.93, '>15°': 71.43}",0 days 07:17:22,6601.14
17,17-0211,131,133,17-001,0 days 00:52:46,4.1,80,0,738.44,355.4,-481.22,36.4,391.8,TRUE,-307.96,-72.01,"(23.474125, 120.917729)",19.47,379.17,"{'<-15°': 71.43, '-15°~-10°': 8.93, '-10°~-5°': 3.57, '-5°~-1°': 3.57, '-1°~1°': 0.0, '1°~5°': 5.36, '5°~10°': 1.79, '10°~15°': 1.79, '>15°': 3.57}",0 days 00:25:08,696.95
17,17-0211,133,134,17-002,0 days 00:38:34,4.8,76.6,0,696.95,47.1,-58.51,42.9,83.7,TRUE,-53.44,-28.12,"(23.471177, 120.915265)",11.76,138.23,"{'<-15°': 17.86, '-15°~-10°': 7.14, '-10°~-5°': 23.21, '-5°~-1°': 10.71, '-1°~1°': 8.93, '1°~5°': 7.14, '5°~10°': 5.36, '10°~15°': 12.5, '>15°': 7.14}",0 days 01:12:59,1435.39
17,17-0211,134,148,17-003,0 days 01:07:02,4.9,75.8,0,1865.18,218.3,-117.06,51.9,270.3,TRUE,-88.67,-41.56,"(23.473237, 120.907412)",11.18,125.03,"{'<-15°': 19.58, '-15°~-10°': 13.29, '-10°~-5°': 18.18, '-5°~-1°': 19.58, '-1°~1°': 8.39, '1°~5°': 9.09, '5°~10°': 6.99, '10°~15°': 2.8, '>15°': 2.1}",0 days 03:32:14,3300.57
17,17-0211,148,134,17-004,0 days 02:19:15,5,74.6,0,1865.18,218.3,117.06,270.3,51.9,TRUE,88.67,41.56,"(23.473309, 120.907445)",11.18,125.03,"{'<-15°': 2.1, '-15°~-10°': 2.8, '-10°~-5°': 6.99, '-5°~-1°': 9.09, '-1°~1°': 8.39, '1°~5°': 19.58, '5°~10°': 18.18, '10°~15°': 13.29, '>15°': 19.58}",0 days 04:39:16,5165.75
17,17-0211,134,133,17-005,0 days 00:25:08,5.1,73.8,0,696.95,47.1,58.51,83.7,42.9,TRUE,53.44,28.12,"(23.471251, 120.915371)",11.76,138.23,"{'<-15°': 7.14, '-15°~-10°': 12.5, '-10°~-5°': 5.36, '-5°~-1°': 7.14, '-1°~1°': 8.93, '1°~5°': 10.71, '5°~10°': 23.21, '10°~15°': 7.14, '>15°': 17.86}",0 days 05:17:50,5862.7
17,17-0211,133,131,17-006,0 days 00:47:51,5.2,73.4,0,738.44,355.4,481.22,391.8,36.4,TRUE,307.96,72.01,"(23.474035, 120.917642)",19.47,379.17,"{'<-15°': 3.57, '-15°~-10°': 1.79, '-10°~-5°': 1.79, '-5°~-1°': 5.36, '-1°~1°': 0.0, '1°~5°': 3.57, '5°~10°': 3.57, '10°~15°': 8.93, '>15°': 71.43}",0 days 06:10:36,6601.14
17,17-0212,131,133,17-001,0 days 00:53:53,7.5,85.6,0,738.44,355.4,-481.22,36.4,391.8,TRUE,-307.96,-72.01,"(23.474125, 120.917729)",19.47,379.17,"{'<-15°': 71.43, '-15°~-10°': 8.93, '-10°~-5°': 3.57, '-5°~-1°': 3.57, '-1°~1°': 0.0, '1°~5°': 5.36, '5°~10°': 1.79, '10°~15°': 1.79, '>15°': 3.57}",0 days 00:53:53,738.44
17,17-0212,133,134,17-002,0 days 00:26:11,7.5,85.6,0,696.95,47.1,-58.51,42.9,83.7,TRUE,-53.44,-28.12,"(23.471177, 120.915265)",11.76,138.23,"{'<-15°': 17.86, '-15°~-10°': 7.14, '-10°~-5°': 23.21, '-5°~-1°': 10.71, '-1°~1°': 8.93, '1°~5°': 7.14, '5°~10°': 5.36, '10°~15°': 12.5, '>15°': 7.14}",0 days 01:20:04,1435.39
17,17-0212,134,148,17-003,0 days 01:21:44,7.5,85.6,0,1865.18,218.3,-117.06,51.9,270.3,TRUE,-88.67,-41.56,"(23.473237, 120.907412)",11.18,125.03,"{'<-15°': 19.58, '-15°~-10°': 13.29, '-10°~-5°': 18.18, '-5°~-1°': 19.58, '-1°~1°': 8.39, '1°~5°': 9.09, '5°~10°': 6.99, '10°~15°': 2.8, '>15°': 2.1}",0 days 02:41:48,3300.57
17,17-0212,148,134,17-004,0 days 01:28:50,7.5,85.6,0,1865.18,218.3,117.06,270.3,51.9,TRUE,88.67,41.56,"(23.473309, 120.907445)",11.18,125.03,"{'<-15°': 2.1, '-15°~-10°': 2.8, '-10°~-5°': 6.99, '-5°~-1°': 9.09, '-1°~1°': 8.39, '1°~5°': 19.58, '5°~10°': 18.18, '10°~15°': 13.29, '>15°': 19.58}",0 days 04:10:38,5165.75
17,17-0212,134,133,17-005,0 days 00:18:59,7.5,85.6,0,696.95,47.1,58.51,83.7,42.9,TRUE,53.44,28.12,"(23.471251, 120.915371)",11.76,138.23,"{'<-15°': 7.14, '-15°~-10°': 12.5, '-10°~-5°': 5.36, '-5°~-1°': 7.14, '-1°~1°': 8.93, '1°~5°': 10.71, '5°~10°': 23.21, '10°~15°': 7.14, '>15°': 17.86}",0 days 04:29:37,5862.7
17,17-0212,133,131,17-006,0 days 01:04:55,7.5,85.6,0,738.44,355.4,481.22,391.8,36.4,TRUE,307.96,72.01,"(23.474035, 120.917642)",19.47,379.17,"{'<-15°': 3.57, '-15°~-10°': 1.79, '-10°~-5°': 1.79, '-5°~-1°': 5.36, '-1°~1°': 0.0, '1°~5°': 3.57, '5°~10°': 3.57, '10°~15°': 8.93, '>15°': 71.43}",0 days 05:34:32,6601.14
17,17-0213,131,133,17-001,0 days 01:06:24,4,39.9,0,738.44,355.4,-481.22,36.4,391.8,TRUE,-307.96,-72.01,"(23.474125, 120.917729)",19.47,379.17,"{'<-15°': 71.43, '-15°~-10°': 8.93, '-10°~-5°': 3.57, '-5°~-1°': 3.57, '-1°~1°': 0.0, '1°~5°': 5.36, '5°~10°': 1.79, '10°~15°': 1.79, '>15°': 3.57}",0 days 00:40:47,738.44
17,17-0213,133,134,17-002,0 days 00:41:56,4,40,0,696.95,47.1,-58.51,42.9,83.7,TRUE,-53.44,-28.12,"(23.471177, 120.915265)",11.76,138.23,"{'<-15°': 17.86, '-15°~-10°': 7.14, '-10°~-5°': 23.21, '-5°~-1°': 10.71, '-1°~1°': 8.93, '1°~5°': 7.14, '5°~10°': 5.36, '10°~15°': 12.5, '>15°': 7.14}",0 days 02:23:14,2603.62
17,17-0213,134,148,17-003,0 days 01:12:46,4,40,0,1865.18,218.3,-117.06,51.9,270.3,TRUE,-88.67,-41.56,"(23.473237, 120.907412)",11.18,125.03,"{'<-15°': 19.58, '-15°~-10°': 13.29, '-10°~-5°': 18.18, '-5°~-1°': 19.58, '-1°~1°': 8.39, '1°~5°': 9.09, '5°~10°': 6.99, '10°~15°': 2.8, '>15°': 2.1}",0 days 02:45:47,3300.57
17,17-0213,148,134,17-004,0 days 01:42:27,4,40,0,1865.18,218.3,117.06,270.3,51.9,TRUE,88.67,41.56,"(23.473309, 120.907445)",11.18,125.03,"{'<-15°': 2.1, '-15°~-10°': 2.8, '-10°~-5°': 6.99, '-5°~-1°': 9.09, '-1°~1°': 8.39, '1°~5°': 19.58, '5°~10°': 18.18, '10°~15°': 13.29, '>15°': 19.58}",0 days 03:27:43,3997.52
17,17-0213,134,133,17-005,0 days 00:22:33,4.1,40.1,0,696.95,47.1,58.51,83.7,42.9,TRUE,53.44,28.12,"(23.471251, 120.915371)",11.76,138.23,"{'<-15°': 7.14, '-15°~-10°': 12.5, '-10°~-5°': 5.36, '-5°~-1°': 7.14, '-1°~1°': 8.93, '1°~5°': 10.71, '5°~10°': 23.21, '10°~15°': 7.14, '>15°': 17.86}",0 days 04:34:07,4735.96
17,17-0213,133,131,17-006,0 days 00:40:47,4.1,40.1,0,738.44,355.4,481.22,391.8,36.4,TRUE,307.96,72.01,"(23.474035, 120.917642)",19.47,379.17,"{'<-15°': 3.57, '-15°~-10°': 1.79, '-10°~-5°': 1.79, '-5°~-1°': 5.36, '-1°~1°': 0.0, '1°~5°': 3.57, '5°~10°': 3.57, '10°~15°': 8.93, '>15°': 71.43}",0 days 05:46:53,6601.14
17,17-0214,131,133,17-001,0 days 01:16:08,7.2,89.6,0,738.44,355.4,-481.22,36.4,391.8,TRUE,-307.96,-72.01,"(23.474125, 120.917729)",19.47,379.17,"{'<-15°': 71.43, '-15°~-10°': 8.93, '-10°~-5°': 3.57, '-5°~-1°': 3.57, '-1°~1°': 0.0, '1°~5°': 5.36, '5°~10°': 1.79, '10°~15°': 1.79, '>15°': 3.57}",0 days 01:16:08,738.44
17,17-0214,133,134,17-002,0 days 00:47:49,7.2,89.6,0,696.95,47.1,-58.51,42.9,83.7,TRUE,-53.44,-28.12,"(23.471177, 120.915265)",11.76,138.23,"{'<-15°': 17.86, '-15°~-10°': 7.14, '-10°~-5°': 23.21, '-5°~-1°': 10.71, '-1°~1°': 8.93, '1°~5°': 7.14, '5°~10°': 5.36, '10°~15°': 12.5, '>15°': 7.14}",0 days 02:03:57,1435.39
17,17-0214,134,148,17-003,0 days 01:03:56,7.2,89.6,0,1865.18,218.3,-117.06,51.9,270.3,TRUE,-88.67,-41.56,"(23.473237, 120.907412)",11.18,125.03,"{'<-15°': 19.58, '-15°~-10°': 13.29, '-10°~-5°': 18.18, '-5°~-1°': 19.58, '-1°~1°': 8.39, '1°~5°': 9.09, '5°~10°': 6.99, '10°~15°': 2.8, '>15°': 2.1}",0 days 03:07:53,3300.57
17,17-0214,148,134,17-004,0 days 01:26:55,7.2,89.6,0,1865.18,218.3,117.06,270.3,51.9,TRUE,88.67,41.56,"(23.473309, 120.907445)",11.18,125.03,"{'<-15°': 2.1, '-15°~-10°': 2.8, '-10°~-5°': 6.99, '-5°~-1°': 9.09, '-1°~1°': 8.39, '1°~5°': 19.58, '5°~10°': 18.18, '10°~15°': 13.29, '>15°': 19.58}",0 days 04:34:48,5165.75
17,17-0214,134,133,17-005,0 days 00:28:42,7.2,89.6,0,696.95,47.1,58.51,83.7,42.9,TRUE,53.44,28.12,"(23.471251, 120.915371)",11.76,138.23,"{'<-15°': 7.14, '-15°~-10°': 12.5, '-10°~-5°': 5.36, '-5°~-1°': 7.14, '-1°~1°': 8.93, '1°~5°': 10.71, '5°~10°': 23.21, '10°~15°': 7.14, '>15°': 17.86}",0 days 05:03:30,5862.7
17,17-0214,133,131,17-006,0 days 00:47:09,7.2,89.6,0,738.44,355.4,481.22,391.8,36.4,TRUE,307.96,72.01,"(23.474035, 120.917642)",19.47,379.17,"{'<-15°': 3.57, '-15°~-10°': 1.79, '-10°~-5°': 1.79, '-5°~-1°': 5.36, '-1°~1°': 0.0, '1°~5°': 3.57, '5°~10°': 3.57, '10°~15°': 8.93, '>15°': 71.43}",0 days 05:50:39,6601.14
18,18-0001,131,133,18-001,0 days 00:43:09,7.4,86.2,0,1733,248.2,142.64,249.7,2.5,TRUE,74.55,36.7,"(23.473322, 120.907763)",8.8,77.38,"{'<-15°': 0.0, '-15°~-10°': 0.0, '-10°~-5°': 0.0, '-5°~-1°': 7.69, '-1°~1°': 3.85, '1°~5°': 30.77, '5°~10°': 30.77, '10°~15°': 11.54, '>15°': 15.38}",0 days 00:22:57,840.74
18,18-0001,133,134,18-002,0 days 00:14:08,7.4,86.2,0,675.45,86,-50,62.7,96.5,TRUE,-217.69,-65.33,"(23.470603, 120.918010)",19.49,380.04,"{'<-15°': 6.25, '-15°~-10°': 6.25, '-10°~-5°': 18.75, '-5°~-1°': 12.5, '-1°~1°': 6.25, '1°~5°': 6.25, '5°~10°': 18.75, '10°~15°': 6.25, '>15°': 18.75}",0 days 01:00:30,2573.74
18,18-0001,134,141,,0 days 02:43:23,7.4,86.2,0,,,,,,,,,,,,,0 days 01:12:48,3249.19
18,18-0001,141,136,18-007,0 days 00:36:02.248920,7.4,86.2,0,840.74,264.6,-314.72,0,264.6,TRUE,-201.84,-63.64,"(23.466912, 120.953981)",14.07,197.92,"{'<-15°': 34.78, '-15°~-10°': 21.74, '-10°~-5°': 8.7, '-5°~-1°': 21.74, '-1°~1°': 13.04, '1°~5°': 0.0, '5°~10°': 0.0, '10°~15°': 0.0, '>15°': 0.0}",0 days 02:51:34,
18,18-0001,136,138,,0 days 01:05:17.751080,7.4,86.2,0,,,,,,,,,,,,,0 days 04:04:01,
